Time;Value
2.332;0
2.333;0
2.334;0
2.335;0
2.336;0
2.337;0
2.338;0
2.339;0
2.34;0
2.341;0
2.342;0
2.343;0
2.344;0
2.345;0
2.346;0
2.347;0
2.348;0
2.349;0
2.35;0
2.351;0
2.352;0
2.353;0
2.354;0
2.355;0
2.356;0
2.357;0
2.358;0
2.359;0
2.36;0
2.361;0
2.362;0
2.363;0
2.364;0
2.365;0
2.366;0
2.367;0
2.368;0
2.369;0
2.37;0
2.371;0
2.372;0
2.373;0
2.374;0
2.375;0
2.376;0
2.377;0
2.378;0
2.379;0
2.38;0
2.381;0
2.382;0
2.383;0
2.384;0
2.385;0
2.386;0
2.387;0
2.388;0
2.389;0
2.39;0
2.391;0
2.392;0
2.393;0
2.394;0
2.395;0
2.396;0
2.397;0
2.398;0
2.399;0
2.4;0
2.401;0
2.402;0
2.403;0
2.404;0
2.405;0
2.406;0
2.407;0
2.408;0
2.409;0
2.41;0
2.411;0
2.412;0
2.413;0
2.414;0
2.415;0
2.416;0
2.417;0
2.418;0
2.419;0
2.42;0
2.421;0
2.422;0
2.423;0
2.424;0
2.425;0
2.426;0
2.427;0
2.428;0
2.429;0
2.43;0
2.431;0
2.432;0
2.433;0
2.434;0
2.435;0
2.436;0
2.437;0
2.438;0
2.439;0
2.44;0
2.441;0
2.442;0
2.443;0
2.444;0
2.445;0
2.446;0
2.447;0
2.448;0
2.449;0
2.45;0
2.451;0
2.452;0
2.453;0
2.454;0
2.455;0
2.456;0
2.457;0
2.458;0
2.459;0
2.46;0
2.461;0
2.462;0
2.463;0
2.464;0
2.465;0
2.466;0
2.467;0
2.468;0
2.469;0
2.47;0
2.471;0
2.472;0
2.473;0
2.474;0
2.475;0
2.476;0
2.477;0
2.478;0
2.479;0
2.48;0
2.481;0
2.482;0
2.483;0
2.484;0
2.485;0
2.486;0
2.487;0
2.488;0
2.489;0
2.49;0
2.491;0
2.492;0
2.493;0
2.494;0
2.495;0
2.496;0
2.497;0
2.498;0
2.499;0
2.5;0
2.501;1
2.502;1
2.503;1
2.504;1
2.505;1
2.506;1
2.507;1
2.508;1
2.509;1
2.51;1
2.511;1
2.512;1
2.513;1
2.514;1
2.515;1
2.516;1
2.517;1
2.518;1
2.519;1
2.52;1
2.521;1
2.522;1
2.523;1
2.524;1
2.525;1
2.526;1
2.527;1
2.528;1
2.529;1
2.53;1
2.531;1
2.532;1
2.533;1
2.534;1
2.535;1
2.536;1
2.537;1
2.538;1
2.539;1
2.54;1
2.541;1
2.542;1
2.543;1
2.544;1
2.545;1
2.546;1
2.547;1
2.548;1
2.549;1
2.55;1
2.551;1
2.552;1
2.553;1
2.554;1
2.555;1
2.556;1
2.557;1
2.558;1
2.559;1
2.56;1
2.561;1
2.562;1
2.563;1
2.564;1
2.565;1
2.566;1
2.567;1
2.568;1
2.569;1
2.57;1
2.571;1
2.572;1
2.573;1
2.574;1
2.575;1
2.576;1
2.577;1
2.578;1
2.579;1
2.58;1
2.581;1
2.582;1
2.583;1
2.584;1
2.585;1
2.586;1
2.587;1
2.588;1
2.589;1
2.59;1
2.591;1
2.592;1
2.593;1
2.594;1
2.595;1
2.596;1
2.597;1
2.598;1
2.599;1
2.6;1
2.601;1
2.602;1
2.603;1
2.604;1
2.605;1
2.606;1
2.607;1
2.608;1
2.609;1
2.61;1
2.611;1
2.612;1
2.613;1
2.614;1
2.615;1
2.616;1
2.617;1
2.618;1
2.619;1
2.62;1
2.621;1
2.622;1
2.623;1
2.624;1
2.625;1
2.626;1
2.627;1
2.628;1
2.629;1
2.63;1
2.631;1
2.632;1
2.633;1
2.634;1
2.635;1
2.636;1
2.637;1
2.638;1
2.639;1
2.64;1
2.641;1
2.642;1
2.643;1
2.644;1
2.645;1
2.646;1
2.647;1
2.648;1
2.649;1
2.65;1
2.651;1
2.652;1
2.653;1
2.654;1
2.655;1
2.656;1
2.657;1
2.658;1
2.659;1
2.66;1
2.661;1
2.662;1
2.663;1
2.664;1
2.665;1
2.666;1
2.667;1
2.668;1
2.669;1
2.67;1
2.671;1
2.672;1
2.673;1
2.674;1
2.675;1
2.676;1
2.677;1
2.678;1
2.679;1
2.68;1
2.681;1
2.682;1
2.683;1
2.684;1
2.685;1
2.686;1
2.687;1
2.688;1
2.689;1
2.69;1
2.691;1
2.692;1
2.693;1
2.694;1
2.695;1
2.696;1
2.697;1
2.698;1
2.699;1
2.7;1
2.701;1
2.702;1
2.703;1
2.704;1
2.705;1
2.706;1
2.707;1
2.708;1
2.709;1
2.71;1
2.711;1
2.712;1
2.713;1
2.714;1
2.715;1
2.716;1
2.717;1
2.718;1
2.719;1
2.72;1
2.721;1
2.722;1
2.723;1
2.724;1
2.725;1
2.726;1
2.727;1
2.728;1
2.729;1
2.73;1
2.731;1
2.732;1
2.733;1
2.734;1
2.735;1
2.736;1
2.737;1
2.738;1
2.739;1
2.74;1
2.741;1
2.742;1
2.743;1
2.744;1
2.745;1
2.746;1
2.747;1
2.748;1
2.749;1
2.75;1
2.751;1
2.752;1
2.753;1
2.754;1
2.755;1
2.756;1
2.757;1
2.758;1
2.759;1
2.76;1
2.761;1
2.762;1
2.763;1
2.764;1
2.765;1
2.766;1
2.767;1
2.768;1
2.769;1
2.77;1
2.771;1
2.772;1
2.773;1
2.774;1
2.775;1
2.776;1
2.777;1
2.778;1
2.779;1
2.78;1
2.781;1
2.782;1
2.783;1
2.784;1
2.785;1
2.786;1
2.787;1
2.788;1
2.789;1
2.79;1
2.791;1
2.792;1
2.793;1
2.794;1
2.795;1
2.796;1
2.797;1
2.798;1
2.799;1
2.8;1
2.801;1
2.802;1
2.803;1
2.804;1
2.805;1
2.806;1
2.807;1
2.808;1
2.809;1
2.81;1
2.811;1
2.812;1
2.813;1
2.814;1
2.815;1
2.816;1
2.817;1
2.818;1
2.819;1
2.82;1
2.821;1
2.822;1
2.823;1
2.824;1
2.825;1
2.826;1
2.827;1
2.828;1
2.829;1
2.83;1
2.831;1
2.832;1
2.833;1
2.834;1
2.835;1
2.836;1
2.837;1
2.838;1
2.839;1
2.84;1
2.841;1
2.842;1
2.843;1
2.844;1
2.845;1
2.846;1
2.847;1
2.848;1
2.849;1
2.85;1
2.851;1
2.852;1
2.853;1
2.854;1
2.855;1
2.856;1
2.857;1
2.858;1
2.859;1
2.86;1
2.861;1
2.862;1
2.863;1
2.864;1
2.865;1
2.866;1
2.867;1
2.868;1
2.869;1
2.87;1
2.871;1
2.872;1
2.873;1
2.874;1
2.875;1
2.876;1
2.877;1
2.878;1
2.879;1
2.88;1
2.881;1
2.882;1
2.883;1
2.884;1
2.885;1
2.886;1
2.887;1
2.888;1
2.889;1
2.89;1
2.891;1
2.892;1
2.893;1
2.894;1
2.895;1
2.896;1
2.897;1
2.898;1
2.899;1
2.9;1
2.901;1
2.902;1
2.903;1
2.904;1
2.905;1
2.906;1
2.907;1
2.908;1
2.909;1
2.91;1
2.911;1
2.912;1
2.913;1
2.914;1
2.915;1
2.916;1
2.917;1
2.918;1
2.919;1
2.92;1
2.921;1
2.922;1
2.923;1
2.924;1
2.925;1
2.926;1
2.927;1
2.928;1
2.929;1
2.93;1
2.931;1
2.932;1
2.933;1
2.934;1
2.935;1
2.936;1
2.937;1
2.938;1
2.939;1
2.94;1
2.941;1
2.942;1
2.943;1
2.944;1
2.945;1
2.946;1
2.947;1
2.948;1
2.949;1
2.95;1
2.951;1
2.952;1
2.953;1
2.954;1
2.955;1
2.956;1
2.957;1
2.958;1
2.959;1
2.96;1
2.961;1
2.962;1
2.963;1
2.964;1
2.965;1
2.966;1
2.967;1
2.968;1
2.969;1
2.97;1
2.971;1
2.972;1
2.973;1
2.974;1
2.975;1
2.976;1
2.977;1
2.978;1
2.979;1
2.98;1
2.981;1
2.982;1
2.983;1
2.984;1
2.985;1
2.986;1
2.987;1
2.988;1
2.989;1
2.99;1
2.991;1
2.992;1
2.993;1
2.994;1
2.995;1
2.996;1
2.997;1
2.998;1
2.999;1
3;1
3.001;0
3.002;0
3.003;0
3.004;0
3.005;0
3.006;0
3.007;0
3.008;0
3.009;0
3.01;0
3.011;0
3.012;0
3.013;0
3.014;0
3.015;0
3.016;0
3.017;0
3.018;0
3.019;0
3.02;0
3.021;0
3.022;0
3.023;0
3.024;0
3.025;0
3.026;0
3.027;0
3.028;0
3.029;0
3.03;0
3.031;0
3.032;0
3.033;0
3.034;0
3.035;0
3.036;0
3.037;0
3.038;0
3.039;0
3.04;0
3.041;0
3.042;0
3.043;0
3.044;0
3.045;0
3.046;0
3.047;0
3.048;0
3.049;0
3.05;0
3.051;0
3.052;0
3.053;0
3.054;0
3.055;0
3.056;0
3.057;0
3.058;0
3.059;0
3.06;0
3.061;0
3.062;0
3.063;0
3.064;0
3.065;0
3.066;0
3.067;0
3.068;0
3.069;0
3.07;0
3.071;0
3.072;0
3.073;0
3.074;0
3.075;0
3.076;0
3.077;0
3.078;0
3.079;0
3.08;0
3.081;0
3.082;0
3.083;0
3.084;0
3.085;0
3.086;0
3.087;0
3.088;0
3.089;0
3.09;0
3.091;0
3.092;0
3.093;0
3.094;0
3.095;0
3.096;0
3.097;0
3.098;0
3.099;0
3.1;0
3.101;0
3.102;0
3.103;0
3.104;0
3.105;0
3.106;0
3.107;0
3.108;0
3.109;0
3.11;0
3.111;0
3.112;0
3.113;0
3.114;0
3.115;0
3.116;0
3.117;0
3.118;0
3.119;0
3.12;0
3.121;0
3.122;0
3.123;0
3.124;0
3.125;0
3.126;0
3.127;0
3.128;0
3.129;0
3.13;0
3.131;0
3.132;0
3.133;0
3.134;0
3.135;0
3.136;0
3.137;0
3.138;0
3.139;0
3.14;0
3.141;0
3.142;0
3.143;0
3.144;0
3.145;0
3.146;0
3.147;0
3.148;0
3.149;0
3.15;0
3.151;0
3.152;0
3.153;0
3.154;0
3.155;0
3.156;0
3.157;0
3.158;0
3.159;0
3.16;0
3.161;0
3.162;0
3.163;0
3.164;0
3.165;0
3.166;0
3.167;0
3.168;0
3.169;0
3.17;0
3.171;0
3.172;0
3.173;0
3.174;0
3.175;0
3.176;0
3.177;0
3.178;0
3.179;0
3.18;0
3.181;0
3.182;0
3.183;0
3.184;0
3.185;0
3.186;0
3.187;0
3.188;0
3.189;0
3.19;0
3.191;0
3.192;0
3.193;0
3.194;0
3.195;0
3.196;0
3.197;0
3.198;0
3.199;0
3.2;0
3.201;0
3.202;0
3.203;0
3.204;0
3.205;0
3.206;0
3.207;0
3.208;0
3.209;0
3.21;0
3.211;0
3.212;0
3.213;0
3.214;0
3.215;0
3.216;0
3.217;0
3.218;0
3.219;0
3.22;0
3.221;0
3.222;0
3.223;0
3.224;0
3.225;0
3.226;0
3.227;0
3.228;0
3.229;0
3.23;0
3.231;0
3.232;0
3.233;0
3.234;0
3.235;0
3.236;0
3.237;0
3.238;0
3.239;0
3.24;0
3.241;0
3.242;0
3.243;0
3.244;0
3.245;0
3.246;0
3.247;0
3.248;0
3.249;0
3.25;0
3.251;0
3.252;0
3.253;0
3.254;0
3.255;0
3.256;0
3.257;0
3.258;0
3.259;0
3.26;0
3.261;0
3.262;0
3.263;0
3.264;0
3.265;0
3.266;0
3.267;0
3.268;0
3.269;0
3.27;0
3.271;0
3.272;0
3.273;0
3.274;0
3.275;0
3.276;0
3.277;0
3.278;0
3.279;0
3.28;0
3.281;0
3.282;0
3.283;0
3.284;0
3.285;0
3.286;0
3.287;0
3.288;0
3.289;0
3.29;0
3.291;0
3.292;0
3.293;0
3.294;0
3.295;0
3.296;0
3.297;0
3.298;0
3.299;0
3.3;0
3.301;0
3.302;0
3.303;0
3.304;0
3.305;0
3.306;0
3.307;0
3.308;0
3.309;0
3.31;0
3.311;0
3.312;0
3.313;0
3.314;0
3.315;0
3.316;0
3.317;0
3.318;0
3.319;0
3.32;0
3.321;0
3.322;0
3.323;0
3.324;0
3.325;0
3.326;0
3.327;0
3.328;0
3.329;0
3.33;0
3.331;0
3.332;0
3.333;0
3.334;0
3.335;0
3.336;0
3.337;0
3.338;0
3.339;0
3.34;0
3.341;0
3.342;0
3.343;0
3.344;0
3.345;0
3.346;0
3.347;0
3.348;0
3.349;0
3.35;0
3.351;0
3.352;0
3.353;0
3.354;0
3.355;0
3.356;0
3.357;0
3.358;0
3.359;0
3.36;0
3.361;0
3.362;0
3.363;0
3.364;0
3.365;0
3.366;0
3.367;0
3.368;0
3.369;0
3.37;0
3.371;0
3.372;0
3.373;0
3.374;0
3.375;0
3.376;0
3.377;0
3.378;0
3.379;0
3.38;0
3.381;0
3.382;0
3.383;0
3.384;0
3.385;0
3.386;0
3.387;0
3.388;0
3.389;0
3.39;0
3.391;0
3.392;0
3.393;0
3.394;0
3.395;0
3.396;0
3.397;0
3.398;0
3.399;0
3.4;0
3.401;0
3.402;0
3.403;0
3.404;0
3.405;0
3.406;0
3.407;0
3.408;0
3.409;0
3.41;0
3.411;0
3.412;0
3.413;0
3.414;0
3.415;0
3.416;0
3.417;0
3.418;0
3.419;0
3.42;0
3.421;0
3.422;0
3.423;0
3.424;0
3.425;0
3.426;0
3.427;0
3.428;0
3.429;0
3.43;0
3.431;0
3.432;0
3.433;0
3.434;0
3.435;0
3.436;0
3.437;0
3.438;0
3.439;0
3.44;0
3.441;0
3.442;0
3.443;0
3.444;0
3.445;0
3.446;0
3.447;0
3.448;0
3.449;0
3.45;0
3.451;0
3.452;0
3.453;0
3.454;0
3.455;0
3.456;0
3.457;0
3.458;0
3.459;0
3.46;0
3.461;0
3.462;0
3.463;0
3.464;0
3.465;0
3.466;0
3.467;0
3.468;0
3.469;0
3.47;0
3.471;0
3.472;0
3.473;0
3.474;0
3.475;0
3.476;0
3.477;0
3.478;0
3.479;0
3.48;0
3.481;0
3.482;0
3.483;0
3.484;0
3.485;0
3.486;0
3.487;0
3.488;0
3.489;0
3.49;0
3.491;0
3.492;0
3.493;0
3.494;0
3.495;0
3.496;0
3.497;0
3.498;0
3.499;0
3.5;0
3.501;1
3.502;1
3.503;1
3.504;1
3.505;1
3.506;1
3.507;1
3.508;1
3.509;1
3.51;1
3.511;1
3.512;1
3.513;1
3.514;1
3.515;1
3.516;1
3.517;1
3.518;1
3.519;1
3.52;1
3.521;1
3.522;1
3.523;1
3.524;1
3.525;1
3.526;1
3.527;1
3.528;1
3.529;1
3.53;1
3.531;1
3.532;1
3.533;1
3.534;1
3.535;1
3.536;1
3.537;1
3.538;1
3.539;1
3.54;1
3.541;1
3.542;1
3.543;1
3.544;1
3.545;1
3.546;1
3.547;1
3.548;1
3.549;1
3.55;1
3.551;1
3.552;1
3.553;1
3.554;1
3.555;1
3.556;1
3.557;1
3.558;1
3.559;1
3.56;1
3.561;1
3.562;1
3.563;1
3.564;1
3.565;1
3.566;1
3.567;1
3.568;1
3.569;1
3.57;1
3.571;1
3.572;1
3.573;1
3.574;1
3.575;1
3.576;1
3.577;1
3.578;1
3.579;1
3.58;1
3.581;1
3.582;1
3.583;1
3.584;1
3.585;1
3.586;1
3.587;1
3.588;1
3.589;1
3.59;1
3.591;1
3.592;1
3.593;1
3.594;1
3.595;1
3.596;1
3.597;1
3.598;1
3.599;1
3.6;1
3.601;1
3.602;1
3.603;1
3.604;1
3.605;1
3.606;1
3.607;1
3.608;1
3.609;1
3.61;1
3.611;1
3.612;1
3.613;1
3.614;1
3.615;1
3.616;1
3.617;1
3.618;1
3.619;1
3.62;1
3.621;1
3.622;1
3.623;1
3.624;1
3.625;1
3.626;1
3.627;1
3.628;1
3.629;1
3.63;1
3.631;1
3.632;1
3.633;1
3.634;1
3.635;1
3.636;1
3.637;1
3.638;1
3.639;1
3.64;1
3.641;1
3.642;1
3.643;1
3.644;1
3.645;1
3.646;1
3.647;1
3.648;1
3.649;1
3.65;1
3.651;1
3.652;1
3.653;1
3.654;1
3.655;1
3.656;1
3.657;1
3.658;1
3.659;1
3.66;1
3.661;1
3.662;1
3.663;1
3.664;1
3.665;1
3.666;1
3.667;1
3.668;1
3.669;1
3.67;1
3.671;1
3.672;1
3.673;1
3.674;1
3.675;1
3.676;1
3.677;1
3.678;1
3.679;1
3.68;1
3.681;1
3.682;1
3.683;1
3.684;1
3.685;1
3.686;1
3.687;1
3.688;1
3.689;1
3.69;1
3.691;1
3.692;1
3.693;1
3.694;1
3.695;1
3.696;1
3.697;1
3.698;1
3.699;1
3.7;1
3.701;1
3.702;1
3.703;1
3.704;1
3.705;1
3.706;1
3.707;1
3.708;1
3.709;1
3.71;1
3.711;1
3.712;1
3.713;1
3.714;1
3.715;1
3.716;1
3.717;1
3.718;1
3.719;1
3.72;1
3.721;1
3.722;1
3.723;1
3.724;1
3.725;1
3.726;1
3.727;1
3.728;1
3.729;1
3.73;1
3.731;1
3.732;1
3.733;1
3.734;1
3.735;1
3.736;1
3.737;1
3.738;1
3.739;1
3.74;1
3.741;1
3.742;1
3.743;1
3.744;1
3.745;1
3.746;1
3.747;1
3.748;1
3.749;1
3.75;1
3.751;1
3.752;1
3.753;1
3.754;1
3.755;1
3.756;1
3.757;1
3.758;1
3.759;1
3.76;1
3.761;1
3.762;1
3.763;1
3.764;1
3.765;1
3.766;1
3.767;1
3.768;1
3.769;1
3.77;1
3.771;1
3.772;1
3.773;1
3.774;1
3.775;1
3.776;1
3.777;1
3.778;1
3.779;1
3.78;1
3.781;1
3.782;1
3.783;1
3.784;1
3.785;1
3.786;1
3.787;1
3.788;1
3.789;1
3.79;1
3.791;1
3.792;1
3.793;1
3.794;1
3.795;1
3.796;1
3.797;1
3.798;1
3.799;1
3.8;1
3.801;1
3.802;1
3.803;1
3.804;1
3.805;1
3.806;1
3.807;1
3.808;1
3.809;1
3.81;1
3.811;1
3.812;1
3.813;1
3.814;1
3.815;1
3.816;1
3.817;1
3.818;1
3.819;1
3.82;1
3.821;1
3.822;1
3.823;1
3.824;1
3.825;1
3.826;1
3.827;1
3.828;1
3.829;1
3.83;1
3.831;1
3.832;1
3.833;1
3.834;1
3.835;1
3.836;1
3.837;1
3.838;1
3.839;1
3.84;1
3.841;1
3.842;1
3.843;1
3.844;1
3.845;1
3.846;1
3.847;1
3.848;1
3.849;1
3.85;1
3.851;1
3.852;1
3.853;1
3.854;1
3.855;1
3.856;1
3.857;1
3.858;1
3.859;1
3.86;1
3.861;1
3.862;1
3.863;1
3.864;1
3.865;1
3.866;1
3.867;1
3.868;1
3.869;1
3.87;1
3.871;1
3.872;1
3.873;1
3.874;1
3.875;1
3.876;1
3.877;1
3.878;1
3.879;1
3.88;1
3.881;1
3.882;1
3.883;1
3.884;1
3.885;1
3.886;1
3.887;1
3.888;1
3.889;1
3.89;1
3.891;1
3.892;1
3.893;1
3.894;1
3.895;1
3.896;1
3.897;1
3.898;1
3.899;1
3.9;1
3.901;1
3.902;1
3.903;1
3.904;1
3.905;1
3.906;1
3.907;1
3.908;1
3.909;1
3.91;1
3.911;1
3.912;1
3.913;1
3.914;1
3.915;1
3.916;1
3.917;1
3.918;1
3.919;1
3.92;1
3.921;1
3.922;1
3.923;1
3.924;1
3.925;1
3.926;1
3.927;1
3.928;1
3.929;1
3.93;1
3.931;1
3.932;1
3.933;1
3.934;1
3.935;1
3.936;1
3.937;1
3.938;1
3.939;1
3.94;1
3.941;1
3.942;1
3.943;1
3.944;1
3.945;1
3.946;1
3.947;1
3.948;1
3.949;1
3.95;1
3.951;1
3.952;1
3.953;1
3.954;1
3.955;1
3.956;1
3.957;1
3.958;1
3.959;1
3.96;1
3.961;1
3.962;1
3.963;1
3.964;1
3.965;1
3.966;1
3.967;1
3.968;1
3.969;1
3.97;1
3.971;1
3.972;1
3.973;1
3.974;1
3.975;1
3.976;1
3.977;1
3.978;1
3.979;1
3.98;1
3.981;1
3.982;1
3.983;1
3.984;1
3.985;1
3.986;1
3.987;1
3.988;1
3.989;1
3.99;1
3.991;1
3.992;1
3.993;1
3.994;1
3.995;1
3.996;1
3.997;1
3.998;1
3.999;1
